Red_X,Red_Y,Black_X,Black_Y,Deviation_X
503.0,718.0,487.0,792.0,16.0
503.0,719.0,487.0,793.0,16.0
504.0,720.0,487.0,794.0,17.0
504.0,721.0,487.0,795.0,17.0
504.0,722.0,487.0,796.0,17.0
504.0,723.0,487.0,797.0,17.0
504.0,724.0,487.0,798.0,17.0
504.0,725.0,487.0,799.0,17.0
504.0,726.0,487.0,800.0,17.0
504.0,727.0,487.0,801.0,17.0
504.0,728.0,487.0,802.0,17.0
504.0,729.0,487.0,803.0,17.0
504.0,730.0,487.0,804.0,17.0
504.0,731.0,487.0,805.0,17.0
504.0,732.0,487.0,806.0,17.0
504.0,733.0,487.0,807.0,17.0
504.0,734.0,487.0,808.0,17.0
504.0,735.0,487.0,809.0,17.0
503.0,736.0,487.0,810.0,16.0
503.0,737.0,487.0,811.0,16.0
503.0,738.0,487.0,812.0,16.0
503.0,739.0,487.0,813.0,16.0
502.0,740.0,487.0,814.0,15.0
502.0,741.0,487.0,815.0,15.0
502.0,742.0,487.0,816.0,15.0
502.0,743.0,487.0,817.0,15.0
501.0,744.0,487.0,818.0,14.0
501.0,745.0,487.0,819.0,14.0
500.0,746.0,487.0,820.0,13.0
499.0,747.0,487.0,821.0,12.0
499.0,748.0,487.0,822.0,12.0
499.0,749.0,487.0,823.0,12.0
500.0,750.0,487.0,824.0,13.0
501.0,751.0,487.0,825.0,14.0
502.0,752.0,487.0,826.0,15.0
504.0,753.0,487.0,827.0,17.0
505.0,754.0,487.0,828.0,18.0
506.0,755.0,487.0,829.0,19.0
507.0,756.0,487.0,830.0,20.0
508.0,757.0,487.0,831.0,21.0
509.0,758.0,487.0,832.0,22.0
511.0,759.0,487.0,833.0,24.0
512.0,760.0,487.0,834.0,25.0
513.0,761.0,487.0,835.0,26.0
513.0,762.0,487.0,836.0,26.0
514.0,763.0,487.0,837.0,27.0
515.0,764.0,487.0,838.0,28.0
516.0,765.0,487.0,839.0,29.0
517.0,766.0,487.0,840.0,30.0
517.0,767.0,487.0,841.0,30.0
516.0,768.0,487.0,842.0,29.0
516.0,769.0,487.0,843.0,29.0
515.0,770.0,487.0,844.0,28.0
515.0,771.0,487.0,845.0,28.0
515.0,772.0,487.0,846.0,28.0
513.0,773.0,488.0,847.0,25.0
512.0,774.0,488.0,848.0,24.0
510.0,775.0,488.0,849.0,22.0
510.0,776.0,488.0,850.0,22.0
509.0,777.0,488.0,851.0,21.0
509.0,778.0,488.0,852.0,21.0
