Red_X,Red_Y,Black_X,Black_Y,Deviation_X
727.0,362.0,1140.0,362.0,413.0
726.0,363.0,1140.0,363.0,414.0
725.0,364.0,1138.0,364.0,413.0
724.0,365.0,1138.0,365.0,414.0
723.0,366.0,1136.0,366.0,413.0
722.0,367.0,1136.0,367.0,414.0
721.0,368.0,1134.0,368.0,413.0
720.0,369.0,1134.0,369.0,414.0
719.0,370.0,1132.0,370.0,413.0
719.0,371.0,1132.0,371.0,413.0
718.0,372.0,1130.0,372.0,412.0
717.0,373.0,1130.0,373.0,413.0
716.0,374.0,1128.0,374.0,412.0
715.0,375.0,1129.0,375.0,414.0
714.0,376.0,1127.0,376.0,413.0
713.0,377.0,1127.0,377.0,414.0
712.0,378.0,1125.0,378.0,413.0
711.0,379.0,1125.0,379.0,414.0
710.0,380.0,1123.0,380.0,413.0
709.0,381.0,1123.0,381.0,414.0
708.0,382.0,1122.0,382.0,414.0
707.0,383.0,1121.0,383.0,414.0
706.0,384.0,1120.0,384.0,414.0
705.0,385.0,1119.0,385.0,414.0
705.0,386.0,1118.0,386.0,413.0
704.0,387.0,1117.0,387.0,413.0
703.0,388.0,1116.0,388.0,413.0
702.0,389.0,1115.0,389.0,413.0
701.0,390.0,1114.0,390.0,413.0
701.0,391.0,1113.0,391.0,412.0
700.0,392.0,1112.0,392.0,412.0
699.0,393.0,1112.0,393.0,413.0
698.0,394.0,1110.0,394.0,412.0
697.0,395.0,1110.0,395.0,413.0
697.0,396.0,1109.0,396.0,412.0
696.0,397.0,1108.0,397.0,412.0
695.0,398.0,1107.0,398.0,412.0
694.0,399.0,1106.0,399.0,412.0
694.0,400.0,1105.0,400.0,411.0
693.0,401.0,1104.0,401.0,411.0
692.0,402.0,1103.0,402.0,411.0
691.0,403.0,1102.0,403.0,411.0
691.0,404.0,1101.0,404.0,410.0
690.0,405.0,1100.0,405.0,410.0
689.0,406.0,1099.0,406.0,410.0
689.0,407.0,1098.0,407.0,409.0
688.0,408.0,1097.0,408.0,409.0
687.0,409.0,1096.0,409.0,409.0
687.0,410.0,1095.0,410.0,408.0
686.0,411.0,1093.0,411.0,407.0
685.0,412.0,1093.0,412.0,408.0
684.0,413.0,1091.0,413.0,407.0
684.0,414.0,1091.0,414.0,407.0
683.0,415.0,1090.0,415.0,407.0
682.0,416.0,1090.0,416.0,408.0
682.0,417.0,1088.0,417.0,406.0
681.0,418.0,1088.0,418.0,407.0
680.0,419.0,1086.0,419.0,406.0
680.0,420.0,1086.0,420.0,406.0
679.0,421.0,1084.0,421.0,405.0
678.0,422.0,1084.0,422.0,406.0
677.0,423.0,1082.0,423.0,405.0
677.0,424.0,1082.0,424.0,405.0
676.0,425.0,1080.0,425.0,404.0
675.0,426.0,1080.0,426.0,405.0
675.0,427.0,1078.0,427.0,403.0
674.0,428.0,1078.0,428.0,404.0
673.0,429.0,1076.0,429.0,403.0
673.0,430.0,1076.0,430.0,403.0
672.0,431.0,1074.0,431.0,402.0
671.0,432.0,1074.0,432.0,403.0
670.0,433.0,1072.0,433.0,402.0
670.0,434.0,1072.0,434.0,402.0
669.0,435.0,1070.0,435.0,401.0
668.0,436.0,1070.0,436.0,402.0
668.0,437.0,1068.0,437.0,400.0
667.0,438.0,1068.0,438.0,401.0
666.0,439.0,1067.0,439.0,401.0
666.0,440.0,1067.0,440.0,401.0
665.0,441.0,1065.0,441.0,400.0
664.0,442.0,1065.0,442.0,401.0
663.0,443.0,1063.0,443.0,400.0
662.0,444.0,1063.0,444.0,401.0
662.0,445.0,1061.0,445.0,399.0
661.0,446.0,1061.0,446.0,400.0
660.0,447.0,1060.0,447.0,400.0
659.0,448.0,1059.0,448.0,400.0
