Red_X,Red_Y,Black_X,Black_Y,Deviation_X
607.0,737.0,591.0,794.0,16.0
607.0,738.0,591.0,795.0,16.0
607.0,739.0,591.0,796.0,16.0
607.0,740.0,591.0,797.0,16.0
607.0,741.0,591.0,798.0,16.0
607.0,742.0,591.0,799.0,16.0
607.0,743.0,591.0,800.0,16.0
607.0,744.0,591.0,801.0,16.0
607.0,745.0,591.0,802.0,16.0
607.0,746.0,591.0,803.0,16.0
607.0,747.0,591.0,804.0,16.0
607.0,748.0,591.0,805.0,16.0
607.0,749.0,591.0,806.0,16.0
607.0,750.0,591.0,807.0,16.0
608.0,751.0,591.0,808.0,17.0
608.0,752.0,591.0,809.0,17.0
608.0,753.0,591.0,810.0,17.0
608.0,754.0,591.0,811.0,17.0
608.0,755.0,591.0,812.0,17.0
608.0,756.0,591.0,813.0,17.0
608.0,757.0,591.0,814.0,17.0
608.0,758.0,591.0,815.0,17.0
608.0,759.0,591.0,816.0,17.0
608.0,760.0,591.0,817.0,17.0
608.0,761.0,591.0,818.0,17.0
608.0,762.0,591.0,819.0,17.0
608.0,763.0,591.0,820.0,17.0
608.0,764.0,591.0,821.0,17.0
608.0,765.0,591.0,822.0,17.0
608.0,766.0,591.0,823.0,17.0
608.0,767.0,591.0,824.0,17.0
608.0,768.0,591.0,825.0,17.0
608.0,769.0,591.0,826.0,17.0
608.0,770.0,591.0,827.0,17.0
608.0,771.0,591.0,828.0,17.0
608.0,772.0,591.0,829.0,17.0
608.0,773.0,591.0,830.0,17.0
608.0,774.0,591.0,831.0,17.0
608.0,775.0,591.0,832.0,17.0
608.0,776.0,591.0,833.0,17.0
608.0,777.0,591.0,834.0,17.0
608.0,778.0,591.0,835.0,17.0
608.0,779.0,591.0,836.0,17.0
608.0,780.0,591.0,837.0,17.0
608.0,781.0,591.0,838.0,17.0
608.0,782.0,591.0,839.0,17.0
608.0,783.0,591.0,840.0,17.0
608.0,784.0,591.0,841.0,17.0
608.0,785.0,591.0,842.0,17.0
608.0,786.0,591.0,843.0,17.0
608.0,787.0,591.0,844.0,17.0
608.0,788.0,591.0,845.0,17.0
608.0,789.0,591.0,846.0,17.0
608.0,790.0,591.0,847.0,17.0
608.0,791.0,591.0,848.0,17.0
608.0,792.0,591.0,849.0,17.0
608.0,793.0,591.0,850.0,17.0
608.0,794.0,591.0,851.0,17.0
608.0,795.0,591.0,852.0,17.0
608.0,796.0,591.0,853.0,17.0
608.0,797.0,591.0,854.0,17.0
608.0,798.0,591.0,855.0,17.0
608.0,799.0,591.0,856.0,17.0
608.0,800.0,591.0,857.0,17.0
608.0,801.0,591.0,858.0,17.0
608.0,802.0,591.0,859.0,17.0
608.0,803.0,591.0,860.0,17.0
608.0,804.0,591.0,861.0,17.0
608.0,805.0,591.0,862.0,17.0
609.0,806.0,591.0,863.0,18.0
609.0,807.0,591.0,864.0,18.0
609.0,808.0,591.0,865.0,18.0
609.0,809.0,591.0,866.0,18.0
608.0,810.0,591.0,867.0,17.0
608.0,811.0,591.0,868.0,17.0
608.0,812.0,591.0,869.0,17.0
608.0,813.0,591.0,870.0,17.0
608.0,814.0,591.0,871.0,17.0
608.0,815.0,591.0,872.0,17.0
608.0,816.0,591.0,873.0,17.0
